"state","ChainID","LOCATION","Mild","Moderate","Frequent","AudienceTotal"
"PA","1353143788767283143","Conoco","0","0","1","4"
"PA","1353143788767283143","Conoco","0","1","0","15"
"PA","1353143788767283143","Conoco","1","0","0","149"
"PA","1353143788775671757","Hair Cuttery","0","0","1","144"
"PA","1353143788775671757","Hair Cuttery","0","1","0","621"
"PA","1353143788775671757","Hair Cuttery","1","0","0","4400"
"PA","1353143788775671763","Arby's","0","0","1","602"
"PA","1353143788775671763","Arby's","0","1","0","2955"
"PA","1353143788775671763","Arby's","1","0","0","20016"
"PA","1353143788775671764","PacSun","0","0","1","236"
"PA","1353143788775671764","PacSun","0","1","0","620"
"PA","1353143788775671764","PacSun","1","0","0","47830"
"PA","1353143788775671771","AAA Insurance","0","0","1","63"
"PA","1353143788775671771","AAA Insurance","0","1","0","156"
"PA","1353143788775671771","AAA Insurance","1","0","0","1600"
"PA","1353143788775671774","American Eagle Outfitters","0","0","1","387"
"PA","1353143788775671774","American Eagle Outfitters","0","1","0","1659"
"PA","1353143788775671774","American Eagle Outfitters","1","0","0","9652"
"PA","1353143788775671775","Homewood Suites by Hilton","0","0","1","242"
"PA","1353143788775671775","Homewood Suites by Hilton","0","1","0","689"
"PA","1353143788775671775","Homewood Suites by Hilton","1","0","0","2786"
"PA","1353143788775671776","Restoration Hardware","0","0","1","1"
"PA","1353143788775671776","Restoration Hardware","0","1","0","12"
"PA","1353143788775671776","Restoration Hardware","1","0","0","157"
"PA","1353143788775671778","Holiday Inn","0","0","1","295"
"PA","1353143788775671778","Holiday Inn","0","1","0","789"
"PA","1353143788775671778","Holiday Inn","1","0","0","3708"
"PA","1353143788775671781","Marshalls Department Store","0","0","1","617"
"PA","1353143788775671781","Marshalls Department Store","0","1","0","2306"
"PA","1353143788775671781","Marshalls Department Store","1","0","0","14284"
"PA","1353143788784060405","Super 8 Motel","0","0","1","319"
"PA","1353143788784060405","Super 8 Motel","0","1","0","939"
"PA","1353143788784060405","Super 8 Motel","1","0","0","5059"
"PA","1353143788792448004","LA Fitness","0","0","1","392"
"PA","1353143788792448004","LA Fitness","0","1","0","715"
"PA","1353143788792448004","LA Fitness","1","0","0","3461"
"PA","1353143788792448005","Farmers Insurance","0","0","1","85"
"PA","1353143788792448005","Farmers Insurance","0","1","0","159"
"PA","1353143788792448005","Farmers Insurance","1","0","0","1542"
"PA","1353143788792448006","Corner Bakery Cafe","0","0","1","205"
"PA","1353143788792448006","Corner Bakery Cafe","0","1","0","377"
"PA","1353143788792448006","Corner Bakery Cafe","1","0","0","2088"
"PA","1353143788792448007","Tires Plus Total Car Care","0","0","1","3"
"PA","1353143788792448007","Tires Plus Total Car Care","0","1","0","16"
"PA","1353143788792448007","Tires Plus Total Car Care","1","0","0","247"
"PA","1353143788792448024","Save-A-Lot","0","0","1","439"
"PA","1353143788792448024","Save-A-Lot","0","1","0","1710"
"PA","1353143788792448024","Save-A-Lot","1","0","0","8453"
"PA","1353143788792448027","Hilton Garden Inn","0","0","1","292"
"PA","1353143788792448027","Hilton Garden Inn","0","1","0","1017"
"PA","1353143788792448027","Hilton Garden Inn","1","0","0","5146"
"PA","1353143788800836636","Little Caesars Pizza","0","0","1","456"
"PA","1353143788800836636","Little Caesars Pizza","0","1","0","1930"
"PA","1353143788800836636","Little Caesars Pizza","1","0","0","12111"
"PA","1353143788800836638","Hooters","0","0","1","56"
"PA","1353143788800836638","Hooters","0","1","0","110"
"PA","1353143788800836638","Hooters","1","0","0","755"
"PA","1353143788800836642","WILLIAMS-SONOMA","0","0","1","174"
"PA","1353143788800836642","WILLIAMS-SONOMA","0","1","0","558"
"PA","1353143788800836642","WILLIAMS-SONOMA","1","0","0","2886"
"PA","1353143788800836645","Advance America","0","1","0","1"
"PA","1353143788800836645","Advance America","1","0","0","11"
"PA","1353143788800836651","Re-Bath","0","0","1","3"
"PA","1353143788800836651","Re-Bath","0","1","0","10"
"PA","1353143788800836651","Re-Bath","1","0","0","66"
"PA","1353143788800836654","Eastern Mountain Sports","0","0","1","7"
"PA","1353143788800836654","Eastern Mountain Sports","0","1","0","19"
"PA","1353143788800836654","Eastern Mountain Sports","1","0","0","202"
"PA","1353143788800836655","Footaction USA","0","0","1","50"
"PA","1353143788800836655","Footaction USA","0","1","0","237"
"PA","1353143788800836655","Footaction USA","1","0","0","1483"
"PA","1353143788800836660","Safelite Auto Glass","0","0","1","16"
"PA","1353143788800836660","Safelite Auto Glass","0","1","0","95"
"PA","1353143788800836660","Safelite Auto Glass","1","0","0","773"
"PA","1353143788800836662","Gymboree","0","0","1","394"
"PA","1353143788800836662","Gymboree","0","1","0","1775"
"PA","1353143788800836662","Gymboree","1","0","0","7710"
"PA","1353143788809225274","The Cheesecake Factory","0","0","1","183"
"PA","1353143788809225274","The Cheesecake Factory","0","1","0","714"
"PA","1353143788809225274","The Cheesecake Factory","1","0","0","4593"
"PA","1353143788809225276","SunTrust Bank","0","0","1","1"
"PA","1353143788809225276","SunTrust Bank","0","1","0","2"
"PA","1353143788809225276","SunTrust Bank","1","0","0","50"
"PA","1353143788809225279","99 Cents Only Store","0","0","1","98"
"PA","1353143788809225279","99 Cents Only Store","0","1","0","314"
"PA","1353143788809225279","99 Cents Only Store","1","0","0","1935"
"PA","1353143788809225287","Fitness Together","0","0","1","10"
"PA","1353143788809225287","Fitness Together","0","1","0","40"
"PA","1353143788809225287","Fitness Together","1","0","0","269"
"PA","1353143788809225289","Family Pharmacy","0","0","1","7"
"PA","1353143788809225289","Family Pharmacy","0","1","0","22"
"PA","1353143788809225289","Family Pharmacy","1","0","0","87"
"PA","1353143788817613907","HobbyTown USA","0","0","1","77"
"PA","1353143788817613907","HobbyTown USA","0","1","0","203"
"PA","1353143788817613907","HobbyTown USA","1","0","0","989"
"PA","1353143788817613911","Bose","0","0","1","149"
"PA","1353143788817613911","Bose","0","1","0","498"
"PA","1353143788817613911","Bose","1","0","0","3667"
"PA","1353143788817613913","Five Below","0","0","1","122"
"PA","1353143788817613913","Five Below","0","1","0","610"
"PA","1353143788817613913","Five Below","1","0","0","4678"
"PA","1353143788817613923","Cost Cutters","0","0","1","12"
"PA","1353143788817613923","Cost Cutters","0","1","0","78"
"PA","1353143788817613923","Cost Cutters","1","0","0","855"
"PA","1353143788817613925","LensCrafters","0","0","1","383"
"PA","1353143788817613925","LensCrafters","0","1","0","1683"
"PA","1353143788817613925","LensCrafters","1","0","0","10431"
"PA","1353143788817613926","ABRA Auto Body & Glass","0","0","1","14"
"PA","1353143788817613926","ABRA Auto Body & Glass","0","1","0","26"
"PA","1353143788817613926","ABRA Auto Body & Glass","1","0","0","168"
"PA","1353143788817613931","J. D. Byrider","0","0","1","62"
"PA","1353143788817613931","J. D. Byrider","0","1","0","197"
"PA","1353143788817613931","J. D. Byrider","1","0","0","1264"
"PA","1353143788817613932","Lord & Taylor","0","0","1","8"
"PA","1353143788817613932","Lord & Taylor","0","1","0","61"
"PA","1353143788817613932","Lord & Taylor","1","0","0","622"
"PA","1353143788826002547","Curves","0","0","1","398"
"PA","1353143788826002547","Curves","0","1","0","1535"
"PA","1353143788826002547","Curves","1","0","0","11274"
"PA","1353143788826002548","Progressive Insurance","0","0","1","320"
"PA","1353143788826002548","Progressive Insurance","0","1","0","636"
"PA","1353143788826002548","Progressive Insurance","1","0","0","3029"
"PA","1353143788826002551","Comfort Suites","0","0","1","197"
"PA","1353143788826002551","Comfort Suites","0","1","0","614"
"PA","1353143788826002551","Comfort Suites","1","0","0","3135"
"PA","1353143788826002554","Hibbett Sports","0","0","1","18"
"PA","1353143788826002554","Hibbett Sports","0","1","0","90"
"PA","1353143788826002554","Hibbett Sports","1","0","0","607"
"PA","1353143788826002557","SHOE SHOW","0","0","1","159"
"PA","1353143788826002557","SHOE SHOW","0","1","0","473"
"PA","1353143788826002557","SHOE SHOW","1","0","0","1952"
"PA","1353143788826002558","Fred Meyer Jewelers","0","0","1","22"
"PA","1353143788826002558","Fred Meyer Jewelers","0","1","0","126"
"PA","1353143788826002558","Fred Meyer Jewelers","1","0","0","1064"
"PA","1353143788826002564","Cato","0","0","1","11"
"PA","1353143788826002564","Cato","0","1","0","64"
"PA","1353143788826002564","Cato","1","0","0","593"
"PA","1353143788834391175","American Tower","0","0","1","83"
"PA","1353143788834391175","American Tower","0","1","0","270"
"PA","1353143788834391175","American Tower","1","0","0","1700"
"PA","1353143788834391191","Fairfield Inn & Suites by Marriott","0","0","1","215"
"PA","1353143788834391191","Fairfield Inn & Suites by Marriott","0","1","0","924"
"PA","1353143788834391191","Fairfield Inn & Suites by Marriott","1","0","0","4479"
"PA","1353143788834391197","Nike","0","0","1","61"
"PA","1353143788834391197","Nike","0","1","0","112"
"PA","1353143788834391197","Nike","1","0","0","872"
"PA","1353143788842779818","Powerhouse Gym","0","0","1","11"
"PA","1353143788842779818","Powerhouse Gym","0","1","0","13"
"PA","1353143788842779818","Powerhouse Gym","1","0","0","59"
"PA","1353143788842779819","Cost Plus World Market","0","0","1","3"
"PA","1353143788842779819","Cost Plus World Market","0","1","0","8"
"PA","1353143788842779819","Cost Plus World Market","1","0","0","87"
"PA","1353143788842779820","The UPS Store","0","0","1","1124"
"PA","1353143788842779820","The UPS Store","0","1","0","3989"
"PA","1353143788842779820","The UPS Store","1","0","0","23090"
"PA","1353143788842779821","Revco Drug Stores","0","0","1","69"
"PA","1353143788842779821","Revco Drug Stores","0","1","0","113"
"PA","1353143788842779821","Revco Drug Stores","1","0","0","640"
"PA","1353143788842779824","Express Mart","0","0","1","2"
"PA","1353143788842779824","Express Mart","0","1","0","6"
"PA","1353143788842779824","Express Mart","1","0","0","20"
"PA","1353143788842779827","CVS Pharmacy","0","0","1","29371"
"PA","1353143788842779827","CVS Pharmacy","0","1","0","51453"
"PA","1353143788842779827","CVS Pharmacy","1","0","0","143375"
"PA","1353143788842779828","Econo Lodge","0","0","1","306"
"PA","1353143788842779828","Econo Lodge","0","1","0","1040"
"PA","1353143788842779828","Econo Lodge","1","0","0","6235"
"PA","1353143788842779831","Giant Eagle","0","0","1","4310"
"PA","1353143788842779831","Giant Eagle","0","1","0","9204"
"PA","1353143788842779831","Giant Eagle","1","0","0","24258"
"PA","1353143788842779832","My Gym","0","0","1","9"
"PA","1353143788842779832","My Gym","0","1","0","19"
"PA","1353143788842779832","My Gym","1","0","0","203"
"PA","1353143788842779833","Babies ""R"" Us","0","0","1","158"
"PA","1353143788842779833","Babies ""R"" Us","0","1","0","281"
"PA","1353143788842779833","Babies ""R"" Us","1","0","0","1282"
"PA","1353143788851168448","Circle K","0","0","1","101"
"PA","1353143788851168448","Circle K","0","1","0","328"
"PA","1353143788851168448","Circle K","1","0","0","1769"
"PA","1353143788851168449","Costco","0","0","1","194"
"PA","1353143788851168449","Costco","0","1","0","945"
"PA","1353143788851168449","Costco","1","0","0","4245"
"PA","1353143788851168450","United States Postal Service","0","0","1","9487"
"PA","1353143788851168450","United States Postal Service","0","1","0","22357"
"PA","1353143788851168450","United States Postal Service","1","0","0","138160"
"PA","1353143788851168453","PNC Bank","0","0","1","1863"
"PA","1353143788851168453","PNC Bank","0","1","0","6990"
"PA","1353143788851168453","PNC Bank","1","0","0","41876"
"PA","1353143788851168456","Kwik Shop","0","1","0","3"
"PA","1353143788851168456","Kwik Shop","1","0","0","25"
"PA","1353143788851168458","Planet Fitness","0","0","1","634"
"PA","1353143788851168458","Planet Fitness","0","1","0","1503"
"PA","1353143788851168458","Planet Fitness","1","0","0","7269"
"PA","1353143788851168459","Camping World","0","1","0","4"
"PA","1353143788851168459","Camping World","1","0","0","6"
"PA","1353143788851168461","Ross","0","0","1","294"
"PA","1353143788851168461","Ross","0","1","0","1741"
"PA","1353143788851168461","Ross","1","0","0","10648"
"PA","1353143788851168462","Claire's","0","0","1","444"
"PA","1353143788851168462","Claire's","0","1","0","2001"
"PA","1353143788851168462","Claire's","1","0","0","11399"
"PA","1353143788851168464","Valero","0","0","1","29"
"PA","1353143788851168464","Valero","0","1","0","150"
"PA","1353143788851168464","Valero","1","0","0","1384"
"PA","1353143788851168467","Sherwin-Williams","0","0","1","236"
"PA","1353143788851168467","Sherwin-Williams","0","1","0","791"
"PA","1353143788851168467","Sherwin-Williams","1","0","0","4988"
"PA","1353143788859557078","The Little Gym","0","0","1","31"
"PA","1353143788859557078","The Little Gym","0","1","0","149"
"PA","1353143788859557078","The Little Gym","1","0","0","1068"
"PA","1353143788859557079","GetGo","0","0","1","335"
"PA","1353143788859557079","GetGo","0","1","0","1350"
"PA","1353143788859557079","GetGo","1","0","0","7257"
"PA","1353143788859557082","Chevron","0","0","1","1"
"PA","1353143788859557082","Chevron","0","1","0","3"
"PA","1353143788859557082","Chevron","1","0","0","36"
"PA","1353143788859557086","Dairy Queen","0","0","1","1075"
"PA","1353143788859557086","Dairy Queen","0","1","0","4342"
"PA","1353143788859557086","Dairy Queen","1","0","0","22804"
"PA","1353143788859557089","Brookstone","0","0","1","46"
"PA","1353143788859557089","Brookstone","0","1","0","152"
"PA","1353143788859557089","Brookstone","1","0","0","1139"
"PA","1353143788859557092","P.F. Chang's China Bistro","0","0","1","8"
"PA","1353143788859557092","P.F. Chang's China Bistro","0","1","0","64"
"PA","1353143788859557092","P.F. Chang's China Bistro","1","0","0","710"
"PA","1353143788859557093","Jiffy Lube","0","0","1","28"
"PA","1353143788859557093","Jiffy Lube","0","1","0","137"
"PA","1353143788859557093","Jiffy Lube","1","0","0","1462"
"PA","1353143788859557098","Rodeway Inn","0","0","1","319"
"PA","1353143788859557098","Rodeway Inn","0","1","0","916"
"PA","1353143788859557098","Rodeway Inn","1","0","0","5125"
"PA","1353143788867945723","Aeropostale","0","0","1","376"
"PA","1353143788867945723","Aeropostale","0","1","0","1139"
"PA","1353143788867945723","Aeropostale","1","0","0","50291"
"PA","1353143788867945734","Fastenal","0","0","1","149"
"PA","1353143788867945734","Fastenal","0","1","0","271"
"PA","1353143788867945734","Fastenal","1","0","0","1756"
"PA","1353143788876334351","Norfolk Southern","0","1","0","6"
"PA","1353143788876334351","Norfolk Southern","1","0","0","72"
"PA","1353143788876334355","Medicine Shoppe Pharmacy","0","0","1","1527"
"PA","1353143788876334355","Medicine Shoppe Pharmacy","0","1","0","3595"
"PA","1353143788876334355","Medicine Shoppe Pharmacy","1","0","0","14135"
"PA","1353143788876334357","GameStop","0","0","1","700"
"PA","1353143788876334357","GameStop","0","1","0","2979"
"PA","1353143788876334357","GameStop","1","0","0","15291"
"PA","1353143788876334364","Holiday Inn Express","0","0","1","424"
"PA","1353143788876334364","Holiday Inn Express","0","1","0","1367"
"PA","1353143788876334364","Holiday Inn Express","1","0","0","6535"
"PA","1353143788884722983","Abercrombie & Fitch","0","0","1","89"
"PA","1353143788884722983","Abercrombie & Fitch","0","1","0","387"
"PA","1353143788884722983","Abercrombie & Fitch","1","0","0","3388"
"PA","1353143788884722989","Ace Hardware","0","0","1","89"
"PA","1353143788884722989","Ace Hardware","0","1","0","328"
"PA","1353143788884722989","Ace Hardware","1","0","0","1316"
"PA","1353143788884722993","La Quinta Inn & Suites","0","0","1","41"
"PA","1353143788884722993","La Quinta Inn & Suites","0","1","0","167"
"PA","1353143788884722993","La Quinta Inn & Suites","1","0","0","824"
"PA","1353143788884722997","REI","0","0","1","40"
"PA","1353143788884722997","REI","0","1","0","94"
"PA","1353143788884722997","REI","1","0","0","822"
"PA","1353143788884722999","AAA Travel Agency","0","0","1","180"
"PA","1353143788884722999","AAA Travel Agency","0","1","0","599"
"PA","1353143788884722999","AAA Travel Agency","1","0","0","4297"
"PA","1353143788884723000","TravelCenters of America","0","0","1","14"
"PA","1353143788884723000","TravelCenters of America","0","1","0","167"
"PA","1353143788884723000","TravelCenters of America","1","0","0","1050"
"PA","1353143788884723006","Snap Fitness","0","0","1","251"
"PA","1353143788884723006","Snap Fitness","0","1","0","709"
"PA","1353143788884723006","Snap Fitness","1","0","0","3932"
"PA","1353143788893111615","7-Eleven","0","0","1","1469"
"PA","1353143788893111615","7-Eleven","0","1","0","4377"
"PA","1353143788893111615","7-Eleven","1","0","0","21782"
"PA","1353143788893111619","Cold Stone Creamery","0","0","1","610"
"PA","1353143788893111619","Cold Stone Creamery","0","1","0","2228"
"PA","1353143788893111619","Cold Stone Creamery","1","0","0","10849"
"PA","1353143788893111627","Jazzercise","0","0","1","5"
"PA","1353143788893111627","Jazzercise","0","1","0","20"
"PA","1353143788893111627","Jazzercise","1","0","0","236"
"PA","1353143788893111631","Weight Watchers","0","0","1","34"
"PA","1353143788893111631","Weight Watchers","0","1","0","73"
"PA","1353143788893111631","Weight Watchers","1","0","0","378"
"PA","1353143788901500252","Sears","0","0","1","1506"
"PA","1353143788901500252","Sears","0","1","0","5578"
"PA","1353143788901500252","Sears","1","0","0","26306"
"PA","1353143788901500256","Best Buy","0","0","1","226"
"PA","1353143788901500256","Best Buy","0","1","0","960"
"PA","1353143788901500256","Best Buy","1","0","0","7292"
"PA","1353143788901500259","Cracker Barrel","0","0","1","267"
"PA","1353143788901500259","Cracker Barrel","0","1","0","2137"
"PA","1353143788901500259","Cracker Barrel","1","0","0","10367"
"PA","1353143788901500265","Morton Buildings","0","1","0","1"
"PA","1353143788901500265","Morton Buildings","1","0","0","18"
"PA","1353143788909888884","Pier 1 Imports","0","0","1","809"
"PA","1353143788909888884","Pier 1 Imports","0","1","0","3024"
"PA","1353143788909888884","Pier 1 Imports","1","0","0","14389"
"PA","1353143788909888885","DSW","0","0","1","20"
"PA","1353143788909888885","DSW","0","1","0","121"
"PA","1353143788909888885","DSW","1","0","0","1395"
"PA","1353143788909888887","Zales Jewelers","0","0","1","72"
"PA","1353143788909888887","Zales Jewelers","0","1","0","306"
"PA","1353143788909888887","Zales Jewelers","1","0","0","3153"
"PA","1353143788909888893","Jimmy John's","0","0","1","674"
"PA","1353143788909888893","Jimmy John's","0","1","0","1748"
"PA","1353143788909888893","Jimmy John's","1","0","0","8512"
"PA","1353143788909888894","Crowne Plaza","0","0","1","21"
"PA","1353143788909888894","Crowne Plaza","0","1","0","83"
"PA","1353143788909888894","Crowne Plaza","1","0","0","320"
"PA","1444348477050980068","Forever 21","0","0","1","104"
"PA","1444348477050980068","Forever 21","0","1","0","436"
"PA","1444348477050980068","Forever 21","1","0","0","3356"
"PA","1450307265427932945","Metro PCS","0","0","1","552"
"PA","1450307265427932945","Metro PCS","0","1","0","2034"
"PA","1450307265427932945","Metro PCS","1","0","0","10746"
"PA","1450307431664977682","Sunoco","0","0","1","2174"
"PA","1450307431664977682","Sunoco","0","1","0","7524"
"PA","1450307431664977682","Sunoco","1","0","0","39778"
"PA","1450308175180858687","Corner Store","0","0","1","13"
"PA","1450308175180858687","Corner Store","0","1","0","11"
"PA","1450308175180858687","Corner Store","1","0","0","143"
"PA","1450316807905740739","Citgo","0","0","1","35"
"PA","1450316807905740739","Citgo","0","1","0","220"
"PA","1450316807905740739","Citgo","1","0","0","1549"
"PA","1450317927793296609","Homegoods","0","0","1","372"
"PA","1450317927793296609","Homegoods","0","1","0","1422"
"PA","1450317927793296609","Homegoods","1","0","0","7574"
"PA","1450911304234567212","Charming Charlie","0","0","1","111"
"PA","1450911304234567212","Charming Charlie","0","1","0","362"
"PA","1450911304234567212","Charming Charlie","1","0","0","1677"
"PA","1454541951767414309","Follett Higher Education Group","0","0","1","27"
"PA","1454541951767414309","Follett Higher Education Group","0","1","0","52"
"PA","1454541951767414309","Follett Higher Education Group","1","0","0","370"
"PA","1454649041374676963","Temple University","0","0","1","11291"
"PA","1454649041374676963","Temple University","0","1","0","12124"
"PA","1454649041374676963","Temple University","1","0","0","30694"
"PA","1454649041391454180","Strayer University","0","0","1","807"
"PA","1454649041391454180","Strayer University","0","1","0","1299"
"PA","1454649041391454180","Strayer University","1","0","0","4729"
"PA","1454649041433397226","University of Pennsylvania","0","0","1","7215"
"PA","1454649041433397226","University of Pennsylvania","0","1","0","9323"
"PA","1454649041433397226","University of Pennsylvania","1","0","0","25340"
"PA","1490786868512425979","Ethan Allen","0","0","1","105"
"PA","1490786868512425979","Ethan Allen","0","1","0","376"
"PA","1490786868512425979","Ethan Allen","1","0","0","3003"
"PA","1490786868529203199","Kirkland's","0","0","1","2"
"PA","1490786868529203199","Kirkland's","0","1","0","12"
"PA","1490786868529203199","Kirkland's","1","0","0","207"
"PA","1490787850180888575","Acceptance Now","0","0","1","10"
"PA","1490787850180888575","Acceptance Now","0","1","0","55"
"PA","1490787850180888575","Acceptance Now","1","0","0","451"
"PA","1490787850189276165","Arhaus Furniture","0","0","1","21"
"PA","1490787850189276165","Arhaus Furniture","0","1","0","53"
"PA","1490787850189276165","Arhaus Furniture","1","0","0","526"
"PA","1490787850189276168","Ashley HomeStore","0","0","1","10"
"PA","1490787850189276168","Ashley HomeStore","0","1","0","58"
"PA","1490787850189276168","Ashley HomeStore","1","0","0","677"
"PA","1490787850189276172","Bob's Discount Furniture","0","0","1","14"
"PA","1490787850189276172","Bob's Discount Furniture","0","1","0","63"
"PA","1490787850189276172","Bob's Discount Furniture","1","0","0","663"
"PA","1490787850197664782","Buddy's Home Furnishings","0","0","1","17"
"PA","1490787850197664782","Buddy's Home Furnishings","0","1","0","28"
"PA","1490787850197664782","Buddy's Home Furnishings","1","0","0","198"
"PA","1490787850222830640","Jennifer Convertibles","0","0","1","63"
"PA","1490787850222830640","Jennifer Convertibles","0","1","0","192"
"PA","1490787850222830640","Jennifer Convertibles","1","0","0","1170"
"PA","1490787850239607875","Value City Furniture","0","0","1","22"
"PA","1490787850239607875","Value City Furniture","0","1","0","111"
"PA","1490787850239607875","Value City Furniture","1","0","0","986"
"PA","1490787850239607876","West Elm","0","0","1","38"
"PA","1490787850239607876","West Elm","0","1","0","102"
"PA","1490787850239607876","West Elm","1","0","0","791"
"PA","1492183090825528739","Food Mart","0","0","1","28"
"PA","1492183090825528739","Food Mart","0","1","0","87"
"PA","1492183090825528739","Food Mart","1","0","0","797"
"PA","1492183090850694584","Stop & Shop","0","0","1","237"
"PA","1492183090850694584","Stop & Shop","0","1","0","467"
"PA","1492183090850694584","Stop & Shop","1","0","0","1897"
"PA","1492183090901026298","Giant Food","0","0","1","1243"
"PA","1492183090901026298","Giant Food","0","1","0","3695"
"PA","1492183090901026298","Giant Food","1","0","0","14841"
"PA","1492207905561118703","REEDS Jewelers","0","1","0","4"
"PA","1492207905561118703","REEDS Jewelers","1","0","0","72"
"PA","1492208580953114487","Gold Buyers At The Mall","0","0","1","252"
"PA","1492208580953114487","Gold Buyers At The Mall","0","1","0","654"
"PA","1492208580953114487","Gold Buyers At The Mall","1","0","0","2304"
"PA","1492208581003446161","Pandora","0","0","1","2"
"PA","1492208581003446161","Pandora","0","1","0","12"
"PA","1492208581003446161","Pandora","1","0","0","239"
"PA","1492208581003446162","Pandora Jewelry","0","0","1","71"
"PA","1492208581003446162","Pandora Jewelry","0","1","0","250"
"PA","1492208581003446162","Pandora Jewelry","1","0","0","1756"
"PA","1492208581003446170","Silver & Gold Connection","0","0","1","2"
"PA","1492208581003446170","Silver & Gold Connection","0","1","0","2"
"PA","1492208581003446170","Silver & Gold Connection","1","0","0","64"
"PA","1492208581011834782","Swarovski","0","0","1","56"
"PA","1492208581011834782","Swarovski","0","1","0","213"
"PA","1492208581011834782","Swarovski","1","0","0","1655"
"PA","1492208581020223406","Zales The Diamond Store","0","0","1","124"
"PA","1492208581020223406","Zales The Diamond Store","0","1","0","516"
"PA","1492208581020223406","Zales The Diamond Store","1","0","0","2914"
"PA","1492219015265781313","Francesca's Collections","0","0","1","74"
"PA","1492219015265781313","Francesca's Collections","0","1","0","333"
"PA","1492219015265781313","Francesca's Collections","1","0","0","2911"
"PA","1492228747896555320","China Wok","0","0","1","93"
"PA","1492228747896555320","China Wok","0","1","0","431"
"PA","1492228747896555320","China Wok","1","0","0","2709"
"PA","1492228748156601791","Sarku Japan","0","0","1","4"
"PA","1492228748156601791","Sarku Japan","0","1","0","36"
"PA","1492228748156601791","Sarku Japan","1","0","0","405"
"PA","1492247516383544609","Academy Sports & Outdoors","0","0","1","1"
"PA","1492247516383544609","Academy Sports & Outdoors","0","1","0","2"
"PA","1492247516383544609","Academy Sports & Outdoors","1","0","0","11"
"PA","1492247516383544612","Champs","0","0","1","30"
"PA","1492247516383544612","Champs","0","1","0","89"
"PA","1492247516383544612","Champs","1","0","0","1142"
"PA","1492247516391933224","Field & Stream","0","0","1","3"
"PA","1492247516391933224","Field & Stream","0","1","0","15"
"PA","1492247516391933224","Field & Stream","1","0","0","172"
"PA","1492247516400321834","Life Uniform","0","0","1","4"
"PA","1492247516400321834","Life Uniform","0","1","0","43"
"PA","1492247516400321834","Life Uniform","1","0","0","432"
"PA","1492247516408710447","Sports Zone","0","0","1","5"
"PA","1492247516408710447","Sports Zone","0","1","0","20"
"PA","1492247516408710447","Sports Zone","1","0","0","59"
"PA","1495737215999805388","Coffee Corner","0","0","1","2"
"PA","1495737215999805388","Coffee Corner","0","1","0","8"
"PA","1495737215999805388","Coffee Corner","1","0","0","62"
"PA","1495737215999805389","Coffee Shop","0","0","1","289"
"PA","1495737215999805389","Coffee Shop","0","1","0","552"
"PA","1495737215999805389","Coffee Shop","1","0","0","1904"
"PA","1495737215999805390","Daily Grind","0","0","1","2"
"PA","1495737215999805390","Daily Grind","0","1","0","3"
"PA","1495737215999805390","Daily Grind","1","0","0","17"
"PA","1495737216100468695","Saxbys Coffee","0","0","1","627"
"PA","1495737216100468695","Saxbys Coffee","0","1","0","1574"
"PA","1495737216100468695","Saxbys Coffee","1","0","0","6686"
"PA","1495737216108857306","S & D Coffee Inc","0","0","1","4"
"PA","1495737216108857306","S & D Coffee Inc","0","1","0","4"
"PA","1495737216108857306","S & D Coffee Inc","1","0","0","37"
"PA","1495737216108857309","The Coffee Shop","0","0","1","3"
"PA","1495737216108857309","The Coffee Shop","0","1","0","2"
"PA","1495737216108857309","The Coffee Shop","1","0","0","70"
"PA","1495843437948175964","Crunch Fitness","0","0","1","22"
"PA","1495843437948175964","Crunch Fitness","0","1","0","90"
"PA","1495843437948175964","Crunch Fitness","1","0","0","547"
"PA","1495843437964953188","Fitness 19","0","0","1","43"
"PA","1495843437964953188","Fitness 19","0","1","0","85"
"PA","1495843437964953188","Fitness 19","1","0","0","725"
"PA","1495843437964953189","Fitness Connection","0","0","1","4"
"PA","1495843437964953189","Fitness Connection","0","1","0","13"
"PA","1495843437964953189","Fitness Connection","1","0","0","64"
"PA","1495843437973341818","Orangetheory Fitness","0","0","1","70"
"PA","1495843437973341818","Orangetheory Fitness","0","1","0","164"
"PA","1495843437973341818","Orangetheory Fitness","1","0","0","1166"
"PA","1495843437981730432","Pure Barre","0","0","1","44"
"PA","1495843437981730432","Pure Barre","0","1","0","173"
"PA","1495843437981730432","Pure Barre","1","0","0","1381"
"PA","1495843437981730434","Retro Fitness","0","0","1","84"
"PA","1495843437981730434","Retro Fitness","0","1","0","276"
"PA","1495843437981730434","Retro Fitness","1","0","0","1633"
"PA","1495843437981730442","Ufc Gym","0","1","0","3"
"PA","1495843437981730442","Ufc Gym","1","0","0","29"
"PA","1495843437990119056","Youfit Health Clubs","0","0","1","9"
"PA","1495843437990119056","Youfit Health Clubs","0","1","0","10"
"PA","1495843437990119056","Youfit Health Clubs","1","0","0","80"
"PA","1495855329135560376","Famous Footwear","0","0","1","315"
"PA","1495855329135560376","Famous Footwear","0","1","0","915"
"PA","1495855329135560376","Famous Footwear","1","0","0","4861"
"PA","1495855423784224494","Crocs","0","0","1","29"
"PA","1495855423784224494","Crocs","0","1","0","100"
"PA","1495855423784224494","Crocs","1","0","0","906"
"PA","1495855423784224495","DSW Shoe Warehouse","0","0","1","17"
"PA","1495855423784224495","DSW Shoe Warehouse","0","1","0","99"
